Report ID,Year,Country,Region,Name of Project,Commodity Type,Commodity,EITI Production Volumes,Unit,Price from EITI Report,Per Unit,Name of Companies Operating the Project,Payments Received by Government (US$),Payments Made by Companies (US$),Page of the Report
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",Oil,6649830.0,barrels,Not given,,PetroChina International Jabung Ltd.,664387000.0,664387000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",Gas,57017376.0,MSCF,Not given,,PP Oil&Gas (Jabung-Indonesia) Ltd,76792000.0,76792000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",,,,,,Petronas Carigali Jabung Ltd,73910000.0,73910000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Jabung,"Oil, Gas",,,,,,PT PHE Jabung,47534000.0,47534000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",Oil,2271599.0,barrels,Not given,,Petrochina International Bermuda Ltd,98317000.0,98317000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",Gas,481163.0,MSCF,Not given,,Pearl Oil (Basin) Ltd/Petrogas (Basin) Ltd,2509000.0,2509000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,Lundin International BV/RHP Salawati Basin BV,1909000.0,1909000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,Patrogas (Basin) td,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,RHP Salawati Basin,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Salawati Basin,"Oil, Gas",,,,,,PT PHE Salawati Basin,678000.0,678000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Bangko,"Oil, Gas",Oil,22999.0,barrels,Not given,,PetroChina International Bangko Ltd.,226000.0,226000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",Oil,1235929.0,barrels,Not given,,BP Berau Ltd.,45764000.0,45764000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",Gas,181570074.0,MSCF,Not given,,Ml Berau BV,9761000.0,9761000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",,,,,,Nippon Oil Exploration (Berau) Ltd,8468000.0,8468000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Berau,"Oil, Gas",,,,,,KG Berau Petroleum Ltd,5927000.0,5927000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Wiriagar,"Oil, Gas",Oil,124919.0,barrels,Not given,,BP Wiriagar Ltd.,4590000.0,4590000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Wiriagar,"Oil, Gas",Gas,18351791.0,MSCF,Not given,,Talisman Wiriagar Overseas Ltd,1640000.0,1715000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Wiriagar,"Oil, Gas",,,,,,KG Wiriagar Petroleum Ltd,956000.0,956000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Rimau,"Oil, Gas",Oil,6216130.0,barrels,Not given,,PT Medco E&P Rimau,248788000.0,248788000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Rimau,"Oil, Gas",Gas,2332120.0,MSCF,Not given,,Perusda Pertambangan & Energi,1383000.0,1383000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,South & Central Sumatra,"Oil, Gas",Oil,2843054.0,barrels,Not given,,PT Medco E&P Indonesia,308664000.0,308664000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,South & Central Sumatra,"Oil, Gas",Gas,44523280.0,MSCF,Not given,,,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tarakan,"Oil, Gas",Oil,691859.0,barrels,Not given,,PT Medco E&P Tarakan,33749000.0,33749000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tarakan,"Oil, Gas",Gas,1864501.0,MSCF,Not given,,,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Lematang,"Oil, Gas",Oil,1781.0,barrels,Not given,,PT Medco E&P Lematang,1552000.0,1552000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Lematang,"Oil, Gas",Gas,3227984.0,MSCF,Not given,,Lematang E&P Limited,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Lematang,"Oil, Gas",,,,,,Lundin Lematang BV,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Block A,"Oil, Gas",,,,,,PT Medco E&P Malaka,2500000.0,2500000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Block A,"Oil, Gas",,,,,,Premier Oil Sumatra (North) BV,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Block A,"Oil, Gas",,,,,,Japex Block A Ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",Oil,676929.0,barrels,Not given,,Premier Oil Natuna SEA BV,310532000.0,310532000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",Gas,53411.0,MSCF,Not given,,Kupfec Indonesia (Natuna) BV,48662000.0,48662000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",,,,,,Natuna 2 BV,33577000.0,33577000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Natuna Sea Block A,"Oil, Gas",,,,,,Natuna 1 BV,21898000.0,21898000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",Oil,2712959.0,barrels,Not given,,EMP Malacca Strait S.A,108295000.0,108295000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",,,,,,OOGC Malacca,3038000.0,3038000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",,,,,,Malacca Petroleum Limited,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Malacca Strait,"Oil, Gas",,,,,,PT Imbang Tata Alam,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kangean,"Oil, Gas",Oil,385580.0,barrels,Not given,,Kangean Energy Indonesia Ltd.,5496000.0,5496000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kangean,"Oil, Gas",Gas,8361777.0,MSCF,Not given,,EMP Exploration (Kangean),,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Korinci,"Oil, Gas",Gas,3231216.0,MSCF,Not given,,Kalila (Korinci) Ltd.,686000.0,686000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Brantas,"Oil, Gas",Oil,3548.0,barrels,Not given,,Lapindo Brantas Inc.,1282000.0,1282000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Brantas,"Oil, Gas",Gas,2542268.0,MSCF,Not given,,PT Prakarsa Brantas,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Brantas,"Oil, Gas",,,,,,Minarak Labuan Co,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Bentu,"Oil, Gas",,,,,,EMP Bentu Limited,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tonga,"Oil, Gas",,,,,,PT EMP Tonga,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tonga,"Oil, Gas",,,,,,PT Kencana Surya Perkasa,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tonga,"Oil, Gas",,,,,,PT Petross Exploration Production,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",Oil,1142229.0,barrels,Not given,,Star Energy (Kakap) Ltd.,136894000.0,136894000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",Gas,16703795.0,MSCF,Not given,,Premier Oil Kakap BV,9190000.0,9190000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,SPC Kakap Limited,8371000.0,8371000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Novus UK (Kakap) Ltd,6411000.0,6411000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,PT PHE Kakap,4828000.0,4828000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Novus Petroleum Canada (Kakap) Ltd,1393000.0,1392000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Natuna UK (Kakap 2) Ltd,3009000.0,3009000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Kakap,"Oil, Gas",,,,,,Novus Nominees Pty Ltd,1574000.0,1575000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Ogan Komering,"Oil, Gas",Oil,1657100.0,barrels,Not given,,JOB Pertamina - Talisman (Ogan Konering) Ltd,45842000.0,45842000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Ogan Komering,"Oil, Gas",Gas,2789674.0,MSCF,Not given,,PT PHE Ogan Komering,33173000.0,33173000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Ogan Komering,"Oil, Gas",,,,,,BUT Talisman (Ogan Komering) Ltd.,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Pangkah,"Oil, Gas",Oil,1214456.0,barrels,Not given,,Hess (Indonesia-Pangkah) Ltd.,20251000.0,20251000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Pangkah,"Oil, Gas",Gas,14263465.0,MSCF,Not given,,Kupfec Indonesia Pangkah BV,,,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Pangkah,"Oil, Gas",,,,,,Hess (Indonesia-Pangkah) LLC,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Sampang,"Oil, Gas",Oil,1515766.0,barrels,Not given,,Santos (Sampang) Pty. Ltd,19590000.0,19590000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Sampang,"Oil, Gas",Gas,21187676.0,MSCF,Not given,,Singapore Petroleum Company Ltd,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Sampang,"Oil, Gas",,,,,,Cue Sampang Pty Ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Madura,"Oil, Gas",Gas,42160427.0,MSCF,Not given,,Santos (Madura Offshore) Pty. Ltd.,7775000.0,7775000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Madura,"Oil, Gas",,,,,,Petronas Carigali Madura lrd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Madura,"Oil, Gas",,,,,,Petrogas Pantai Madura,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Sengkang,"Oil, Gas",Gas,12859584.0,MSCF,Not given,,Energy Equity Epic (Sengkang) Pty. Ltd.,13560000.0,13142000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",Oil,774866.0,barrels,Not given,,CITIC Seram Energy Ltd.,1341000.0,1341000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",,,,,,Kufpec (Indonesia) Limited,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",,,,,,Gulf petroleum Investment Co,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Seram Non Bula,"Oil, Gas",,,,,,Lion International Investment Ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Bula,"Oil, Gas",Oil,146425.0,barrels,Not given,,Kalrez Petroleum (Seram) Ltd.,1415000.0,1415000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tungkal,"Oil, Gas",Oil,328874.0,barrels,Not given,,Mont D'Or Oil Tungkai Ltd,3301000.0,3301000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Tungkal,"Oil, Gas",,,,,,Fuel-X,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Selat Panjang,"Oil, Gas",Oil,105122.0,barrels,Not given,,Petroselat Ltd.,1212000.0,1212000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Selat Panjang,"Oil, Gas",,,,,,Petrochina International Selat Panjang ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Selat Panjang,"Oil, Gas",,,,,,International Mineral Resources Inc.,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Wailawi,"Oil, Gas",Gas,420268.0,MSCF,Not given,,BUMD Benuo Taka,644000.0,644000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Gebang,"Oil, Gas",Oil,7896.0,barrels,Not given,,JOB Pertamina-Costa International Group Ltd,60000.0,60000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Gebang,"Oil, Gas",Gas,174760.0,MSCF,Not given,,PT PHE Gebang,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Gebang,"Oil, Gas",,,,,,EMP Genbang Ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Langgak,"Oil, Gas",Oil,122775.0,barrels,Not given,,SPR Langgak,3320000.0,3816000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Langgak,"Oil, Gas",,,,,,Kingswood Capital Ltd,39000.0,39000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Merangin II,"Oil, Gas",Oil,78623.0,barrels,Not given,,PT Sele Raya Merangin Dua,660000.0,660000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Merangin II,"Oil, Gas",,,,,,Merangin BV,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Merangin II,"Oil, Gas",,,,,,Sinochem Merangin Ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Bawean,"Oil, Gas",Oil,358936.0,barrels,Not given,,Camar Resources Canada Inc,4208000.0,4208000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Bawean,"Oil, Gas",,,,,,Camar Bawean Petroleum Ltd,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,Pase,"Oil, Gas",Gas,1679339.0,MSCF,Not given,,Triangle Pase,6474000.0,6474000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",Oil,24418.0,barrels,Not given,,JOB Pertamina - Talisman Jambi Merang,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",Gas,1678044.0,MSCF,Not given,,PT PHE Jambi Merang,,,Appendix C11-12 (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",,,,,,Talisman (Jambi Merang) Limited,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Jambi Merang Block, Ons. Jambi","Oil, Gas",,,,,,Pacific Oil & Gas (Jami Merang) Limited,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"West Madura, Off. East Java","Oil, Gas",Oil,3707980.0,barrels,Not given,,JOA Pertamina Kodeco,228964000.0,228964000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"West Madura, Off. East Java","Oil, Gas",Gas,30182148.0,MSCF,Not given,,PT PHE Madura,234191000.0,234191000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"West Madura, Off. East Java","Oil, Gas",,,,,,CNOOC Madura Ltd,28684000.0,28684000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Tengah Block, Off. East Kal.","Oil, Gas",Oil,861849.0,barrels,Not given,,JOA Total E&P Indonesi,18835000.0,18835000.0,"Appendix C11-12 (of oil & gas report), Appendix D (of oil & gas report)"
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Tengah Block, Off. East Kal.","Oil, Gas",,,,,,PT PHE Tengah Area,9453000.0,14874000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Tengah Block, Off. East Kal.","Oil, Gas",,,,,,Inpex Tengah,1986000.0,1986000.0,Appendix D (of oil & gas report)
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Tengah Block, Off. East Kal.","Oil, Gas",,,,,,Pertamina JOA Tengah,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,"Tengah Block, Off. East Kal.","Oil, Gas",,,,,,Indonesia Participant,,,
Indonesia2010,2010.0,Indonesia,East Asia and Pacific,West Kampar Block,"Oil, Gas",,,,,,PT Sumatera Persada Energy,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Rokan,"Oil, Gas",Oil,129168587.0,barrels,Not given,,PT Chevron Pacific Indonesia,10123339000.0,10111111000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,East Kalimantan,"Oil, Gas",Oil,9107187.0,barrels,Not given,,Chevron Indonesia Company,742277000.0,742277000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,East Kalimantan,"Oil, Gas",Gas,41511452.0,MSCF,Not given,,Inpex Offshore North Mahakam Ltd,9509000.0,9509000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Makassar Strait,"Oil, Gas",Oil,1349528.0,barrels,Not given,,Chevron Makassar Ltd.,116220000.0,116220000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Makassar Strait,"Oil, Gas",Gas,5727741.0,MSCF,Not given,,PT PHE Makassar Strait,4279000.0,4279000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Makassar Strait,"Oil, Gas",,,,,,Tiptop Makassar Ltd,1605000.0,1605000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Siak,"Oil, Gas",Oil,841000.0,barrels,Not given,,Chevron Siak Inc.,62920000.0,62920000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,MFK,"Oil, Gas",,,,,,Chevron Mountain Front Kuantan Inc.,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,MFK,"Oil, Gas",,,,,,PT PHE MFK,26000.0,26000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Mahakam,"Oil, Gas",Oil,30873874.0,barrels,Not given,,Total E&P Indonesie,6275987000.0,6275987000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Mahakam,"Oil, Gas",Gas,743586738.0,MSCF,Not given,,Inpex Corporation,2458388000.0,2458388000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Natuna Sea B,"Oil, Gas",Oil,18692290.0,barrels,Not given,,ConocoPhillips Indonesia Inc. Ltd.,1788847000.0,1757193000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Natuna Sea B,"Oil, Gas",Gas,134863523.0,MSCF,Not given,,Chevron South Natuna B Inc,119885000.0,119885000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Natuna Sea B,"Oil, Gas",,,,,,Inpex Natuna Ltd,152738000.0,152738000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Natuna Sea B,"Oil, Gas",,,,,,Belida International Ltd,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Corridor,"Oil, Gas",Oil,3685901.0,barrels,Not given,,ConocoPhillips (Grissik) Ltd.,1892648000.0,1889485000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Corridor,"Oil, Gas",Gas,330382664.0,MSCF,Not given,,Talisman Energi,324945000.0,324945000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Corridor,"Oil, Gas",,,,,,Pertamina EP,83989000.0,83989000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Jambi B,"Oil, Gas",Oil,6195.0,barrels,Not given,,ConocoPhillips (South Jambi) Ltd.,237000.0,237000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Jambi B,"Oil, Gas",Gas,179913.0,barrels,Not given,,PT PHE South Jambi,16000.0,16000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Jambi B,"Oil, Gas",,,,,,Petrochina,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,South Jambi B,"Oil, Gas",,,,,,Pertamina,,,
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Indonesia (Nation-wide),"Oil, Gas",Oil,45022856.0,barrels,Not given,,PT Pertamina EP,2650065000.0,2651927000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Indonesia (Nation-wide),"Oil, Gas",Gas,298852086.0,MSCF,Not given,,Koperasi Energi Indonesia,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sanga-Sanga,"Oil, Gas",Oil,5733223.0,barrels,Not given,,Virginia Indonesia Co.,851779000.0,851779000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sanga-Sanga,"Oil, Gas",Gas,94095041.0,MSCF,Not given,,BP East Kalimantan,71458000.0,70810000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sanga-Sanga,"Oil, Gas",,,,,,Lasmo Sanga-sanga Ltd,77737000.0,78385000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sanga-Sanga,"Oil, Gas",,,,,,Opicoil Houston Inc,64387000.0,64387000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sanga-Sanga,"Oil, Gas",,,,,,Virginia International Company,51358000.0,51358000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,Sanga-Sanga,"Oil, Gas",,,,,,Universe Gas&Oil Company,14434000.0,14434000.0,Appendix F (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,North Sumatra Offshore,"Oil, Gas",Oil,259052.0,barrels,Not given,,Mobil Expl. Indo (NSO) Inc.,487410000.0,487410000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,North Sumatra Offshore,"Oil, Gas",Gas,46629065.0,MSCF,Not given,,,,,Appendix E11-12 (of oil & gas report)
Indonesia2011,2011.0,Indonesia,East Asia and Pacific,B Block,"Oil, Gas",Oil,1254416.0,barrels,Not given,,ExxonMobil Oil Indonesia Inc.,415887000.0,415887000.0,"Appendix E11-12 (of oil & gas report), Appendix F (of oil & gas report)"
